"","Easting","Northing","CoverClass","Richness","ExpShannon","Simpson"
"1370",495799.632361442,4243626.54053027,"Herbaceous",2,1.96,1.92
"1371",495799.632361442,4243626.54053027,"Herbaceous",13,11.42,10.25
"1372",495799.632361442,4243626.54053027,"Herbaceous",13,11.42,10.25
"1373",495799.632361442,4243626.54053027,"Herbaceous",11,8.92,7.38
"1374",495799.632361442,4243626.54053027,"Herbaceous",5,1.67,1.29
"1375",495799.632361442,4243626.54053027,"Herbaceous",2,2,2
"1376",495799.632361442,4243626.54053027,"Herbaceous",10,8.26,6.78
"1377",495799.632361442,4243626.54053027,"Herbaceous",5,4.71,4.45
"1378",542714.110074822,4248050.35690001,"Native Forest",4,3.6,3.33
"1379",542714.110074822,4248050.35690001,"Native Forest",10,9.13,8.33
"1380",542714.110074822,4248050.35690001,"Native Forest",7,6.64,6.37
"1381",542714.110074822,4248050.35690001,"Native Forest",7,6.61,6.23
"1382",542714.110074822,4248050.35690001,"Native Forest",6,4.72,3.95
"1383",542714.110074822,4248050.35690001,"Native Forest",4,3.6,3.33
"1384",542714.110074822,4248050.35690001,"Native Forest",7,5.86,4.84
"1385",542714.110074822,4248050.35690001,"Native Forest",5,4.35,3.85
"1386",542714.110074822,4248050.35690001,"Native Forest",10,9.13,8.33
"1387",542714.110074822,4248050.35690001,"Native Forest",7,5.88,5.16
"1388",524459.316738949,4266864.81905099,"Native Forest",12,10.51,9.28
"1389",524459.316738949,4266864.81905099,"Native Forest",10,8.12,6.76
"1390",524459.316738949,4266864.81905099,"Native Forest",8,7.72,7.36
"1391",524459.316738949,4266864.81905099,"Native Forest",12,10.96,9.97
"1392",524459.316738949,4266864.81905099,"Native Forest",10,8.91,8
"1393",524459.316738949,4266864.81905099,"Native Forest",11,9,7.56
"1394",524459.316738949,4266864.81905099,"Native Forest",12,10.51,9.28
"1395",524459.316738949,4266864.81905099,"Native Forest",8,5.1,4.17
"1396",524459.316738949,4266864.81905099,"Native Forest",8,4.65,3.03
"1397",524459.316738949,4266864.81905099,"Native Forest",9,7.29,5.77
"1398",495799.632361442,4243626.54053027,"Herbaceous",12,5.02,3.32
"1399",495799.632361442,4243626.54053027,"Herbaceous",1,NA,NA
"1400",495799.632361442,4243626.54053027,"Herbaceous",12,5.02,3.32
"1401",495799.632361442,4243626.54053027,"Herbaceous",12,5.02,3.32
"1402",495799.632361442,4243626.54053027,"Herbaceous",5,4.7,4.48
"1403",495799.632361442,4243626.54053027,"Herbaceous",3,2.59,2.27
"1404",495799.632361442,4243626.54053027,"Herbaceous",3,2.83,2.67
"1405",495799.632361442,4243626.54053027,"Herbaceous",2,NA,NA
"1406",495799.632361442,4243626.54053027,"Herbaceous",8,2.55,1.62
"1407",542714.110074822,4248050.35690001,"Native Forest",8,7,6.13
"1408",542714.110074822,4248050.35690001,"Native Forest",9,8.49,8.05
"1409",542714.110074822,4248050.35690001,"Native Forest",4,3.86,3.77
"1410",542714.110074822,4248050.35690001,"Native Forest",8,6.93,6
"1411",542714.110074822,4248050.35690001,"Native Forest",6,5.35,4.76
"1412",542714.110074822,4248050.35690001,"Native Forest",8,7,6.13
"1413",542714.110074822,4248050.35690001,"Native Forest",6,5.74,5.44
"1414",542714.110074822,4248050.35690001,"Native Forest",4,3.79,3.57
"1415",542714.110074822,4248050.35690001,"Native Forest",9,8.49,8.05
"1416",542714.110074822,4248050.35690001,"Native Forest",6,5,4.17
"1417",524459.316738949,4266864.81905099,"Native Forest",13,9.95,7.92
"1418",524459.316738949,4266864.81905099,"Native Forest",16,12.49,8.97
"1419",524459.316738949,4266864.81905099,"Native Forest",14,13.68,13.24
"1420",524459.316738949,4266864.81905099,"Native Forest",12,10,8.33
"1421",524459.316738949,4266864.81905099,"Native Forest",13,12.68,12.25
"1422",524459.316738949,4266864.81905099,"Native Forest",12,11.48,10.89
"1423",524459.316738949,4266864.81905099,"Native Forest",13,9.95,7.92
"1424",524459.316738949,4266864.81905099,"Native Forest",14,13.68,13.24
"1425",524459.316738949,4266864.81905099,"Native Forest",12,11.48,10.89
"1426",524459.316738949,4266864.81905099,"Native Forest",11,NA,NA
"1427",495799.632361442,4243626.54053027,"Herbaceous",9,7.86,7.04
"1428",495799.632361442,4243626.54053027,"Herbaceous",7,5.74,4.9
"1429",495799.632361442,4243626.54053027,"Herbaceous",9,7.86,7.04
"1430",495799.632361442,4243626.54053027,"Herbaceous",9,7.86,7.04
"1431",495799.632361442,4243626.54053027,"Herbaceous",4,3.17,2.58
"1432",495799.632361442,4243626.54053027,"Herbaceous",4,2.59,2.03
"1433",495799.632361442,4243626.54053027,"Herbaceous",1,1,1
"1434",495799.632361442,4243626.54053027,"Herbaceous",11,7.8,5.39
"1435",495799.632361442,4243626.54053027,"Herbaceous",1,NA,NA
"1436",542714.110074822,4248050.35690001,"Native Forest",7,NA,NA
"1437",542714.110074822,4248050.35690001,"Native Forest",4,3.59,3.27
"1438",542714.110074822,4248050.35690001,"Native Forest",8,7.58,7.14
"1439",542714.110074822,4248050.35690001,"Native Forest",6,5.74,5.44
"1440",542714.110074822,4248050.35690001,"Native Forest",8,7.33,6.76
"1441",542714.110074822,4248050.35690001,"Native Forest",7,NA,NA
"1442",542714.110074822,4248050.35690001,"Native Forest",5,NA,NA
"1443",542714.110074822,4248050.35690001,"Native Forest",4,3.78,3.6
"1444",542714.110074822,4248050.35690001,"Native Forest",4,3.59,3.27
"1445",542714.110074822,4248050.35690001,"Native Forest",7,6.34,5.76
"1446",524459.316738949,4266864.81905099,"Native Forest",15,9.37,5.63
"1447",524459.316738949,4266864.81905099,"Native Forest",11,9.49,8.33
"1448",524459.316738949,4266864.81905099,"Native Forest",10,9.44,8.89
"1449",524459.316738949,4266864.81905099,"Native Forest",11,10.5,9.94
"1450",524459.316738949,4266864.81905099,"Native Forest",11,10.36,9.78
"1451",524459.316738949,4266864.81905099,"Native Forest",10,8.72,7.53
"1452",524459.316738949,4266864.81905099,"Native Forest",15,9.37,5.63
"1453",524459.316738949,4266864.81905099,"Native Forest",9,8.55,8.07
"1454",524459.316738949,4266864.81905099,"Native Forest",12,11.69,11.27
"1455",524459.316738949,4266864.81905099,"Native Forest",12,11.69,11.27
"1456",495799.632361442,4243626.54053027,"Herbaceous",11,9.74,8.7
"1457",495799.632361442,4243626.54053027,"Herbaceous",3,NA,NA
"1458",495799.632361442,4243626.54053027,"Herbaceous",4,NA,NA
"1459",495799.632361442,4243626.54053027,"Herbaceous",11,9.74,8.7
"1460",495799.632361442,4243626.54053027,"Herbaceous",11,9.74,8.7
"1461",495799.632361442,4243626.54053027,"Herbaceous",3,2.59,2.27
"1462",495799.632361442,4243626.54053027,"Herbaceous",3,2.83,2.67
"1463",495799.632361442,4243626.54053027,"Herbaceous",1,NA,NA
"1464",495799.632361442,4243626.54053027,"Herbaceous",2,1.89,1.8
"1465",495799.632361442,4243626.54053027,"Herbaceous",4,3.78,3.6
"1466",542714.110074822,4248050.35690001,"Native Forest",5,NA,NA
"1467",542714.110074822,4248050.35690001,"Native Forest",7,6.73,6.4
"1468",542714.110074822,4248050.35690001,"Native Forest",10,9.52,9
"1469",542714.110074822,4248050.35690001,"Native Forest",9,NA,NA
"1470",542714.110074822,4248050.35690001,"Native Forest",3,2.09,1.68
"1471",542714.110074822,4248050.35690001,"Native Forest",5,NA,NA
"1472",542714.110074822,4248050.35690001,"Native Forest",3,NA,NA
"1473",542714.110074822,4248050.35690001,"Native Forest",4,NA,NA
"1474",542714.110074822,4248050.35690001,"Native Forest",7,6.73,6.4
"1475",542714.110074822,4248050.35690001,"Native Forest",4,3.79,3.57
"1476",524459.316738949,4266864.81905099,"Native Forest",9,8.22,7.54
"1477",524459.316738949,4266864.81905099,"Native Forest",6,5.17,4.55
"1478",524459.316738949,4266864.81905099,"Native Forest",4,3.59,3.27
"1479",524459.316738949,4266864.81905099,"Native Forest",8,6.46,5.16
"1480",524459.316738949,4266864.81905099,"Native Forest",9,4.99,3.03
"1481",524459.316738949,4266864.81905099,"Native Forest",6,NA,NA
"1482",524459.316738949,4266864.81905099,"Native Forest",9,8.22,7.54
"1483",524459.316738949,4266864.81905099,"Native Forest",11,10.5,9.94
"1484",524459.316738949,4266864.81905099,"Native Forest",9,8.55,8.07
"1485",524459.316738949,4266864.81905099,"Native Forest",10,9.44,8.89
"1486",495799.632361442,4243626.54053027,"Herbaceous",10,8.7,7.78
"1487",495799.632361442,4243626.54053027,"Herbaceous",6,5.74,5.44
"1488",495799.632361442,4243626.54053027,"Herbaceous",4,2.05,1.53
"1489",495799.632361442,4243626.54053027,"Herbaceous",10,8.7,7.78
"1490",495799.632361442,4243626.54053027,"Herbaceous",10,8.7,7.78
"1491",495799.632361442,4243626.54053027,"Herbaceous",3,NA,NA
"1492",495799.632361442,4243626.54053027,"Herbaceous",3,2.59,2.27
"1493",495799.632361442,4243626.54053027,"Herbaceous",6,4.67,3.67
"1494",495799.632361442,4243626.54053027,"Herbaceous",7,6.24,5.4
"1495",495799.632361442,4243626.54053027,"Herbaceous",5,4.76,4.5
"1496",542714.110074822,4248050.35690001,"Native Forest",8,6.73,5.54
"1497",542714.110074822,4248050.35690001,"Native Forest",8,6.09,4.59
"1498",542714.110074822,4248050.35690001,"Native Forest",5,4.76,4.5
"1499",542714.110074822,4248050.35690001,"Native Forest",8,5.88,4.26
"1500",542714.110074822,4248050.35690001,"Native Forest",3,NA,NA
"1501",542714.110074822,4248050.35690001,"Native Forest",8,6.73,5.54
"1502",542714.110074822,4248050.35690001,"Native Forest",3,NA,NA
"1503",542714.110074822,4248050.35690001,"Native Forest",3,NA,NA
"1504",542714.110074822,4248050.35690001,"Native Forest",8,6.09,4.59
"1505",542714.110074822,4248050.35690001,"Native Forest",8,NA,NA
"1506",524459.316738949,4266864.81905099,"Native Forest",15,14.29,13.5
"1507",524459.316738949,4266864.81905099,"Native Forest",7,6.73,6.4
"1508",524459.316738949,4266864.81905099,"Native Forest",3,2.83,2.67
"1509",524459.316738949,4266864.81905099,"Native Forest",11,10.4,9.8
"1510",524459.316738949,4266864.81905099,"Native Forest",9,8.55,8.07
"1511",524459.316738949,4266864.81905099,"Native Forest",9,8.55,8.07
"1512",524459.316738949,4266864.81905099,"Native Forest",15,14.29,13.5
"1513",524459.316738949,4266864.81905099,"Native Forest",9,8.15,7.35
"1514",524459.316738949,4266864.81905099,"Native Forest",10,9.7,9.31
"1515",524459.316738949,4266864.81905099,"Native Forest",7,6.04,5.26
"1516",495799.632361442,4243626.54053027,"Herbaceous",18,7.82,4.6
"1517",495799.632361442,4243626.54053027,"Herbaceous",5,NA,NA
"1518",495799.632361442,4243626.54053027,"Herbaceous",7,6.61,6.23
"1519",495799.632361442,4243626.54053027,"Herbaceous",18,7.82,4.6
"1520",495799.632361442,4243626.54053027,"Herbaceous",18,7.82,4.6
"1521",495799.632361442,4243626.54053027,"Herbaceous",4,3.22,2.69
"1522",495799.632361442,4243626.54053027,"Herbaceous",8,6.74,5.76
"1523",495799.632361442,4243626.54053027,"Herbaceous",4,3.3,2.88
"1524",495799.632361442,4243626.54053027,"Herbaceous",8,6.92,6.08
"1525",542714.110074822,4248050.35690001,"Native Forest",6,5.3,4.57
"1526",542714.110074822,4248050.35690001,"Native Forest",5,4.17,3.52
"1527",542714.110074822,4248050.35690001,"Native Forest",3,2.89,2.79
"1528",542714.110074822,4248050.35690001,"Native Forest",3,NA,NA
"1529",542714.110074822,4248050.35690001,"Native Forest",2,1.96,1.92
"1530",542714.110074822,4248050.35690001,"Native Forest",6,5.3,4.57
"1531",542714.110074822,4248050.35690001,"Native Forest",1,NA,NA
"1532",542714.110074822,4248050.35690001,"Native Forest",5,4.17,3.52
"1533",542714.110074822,4248050.35690001,"Native Forest",3,NA,NA
"1534",524459.316738949,4266864.81905099,"Native Forest",17,15.68,14.24
"1535",524459.316738949,4266864.81905099,"Native Forest",9,7.92,7
"1536",524459.316738949,4266864.81905099,"Native Forest",7,6.45,6
"1537",524459.316738949,4266864.81905099,"Native Forest",9,6.96,5.55
"1538",524459.316738949,4266864.81905099,"Native Forest",11,10.69,10.29
"1539",524459.316738949,4266864.81905099,"Native Forest",9,8.55,8.07
"1540",524459.316738949,4266864.81905099,"Native Forest",17,15.68,14.24
"1541",524459.316738949,4266864.81905099,"Native Forest",9,7.25,6
"1542",524459.316738949,4266864.81905099,"Native Forest",6,5.35,4.76
"1543",524459.316738949,4266864.81905099,"Native Forest",8,7.19,6.37
"1544",495799.632361442,4243626.54053027,"Herbaceous",14,11.51,9.48
"1545",495799.632361442,4243626.54053027,"Herbaceous",3,2.87,2.78
"1546",495799.632361442,4243626.54053027,"Herbaceous",12,11.03,10.26
"1547",495799.632361442,4243626.54053027,"Herbaceous",14,11.51,9.48
"1548",495799.632361442,4243626.54053027,"Herbaceous",14,11.51,9.48
"1549",495799.632361442,4243626.54053027,"Herbaceous",7,6.73,6.4
"1550",495799.632361442,4243626.54053027,"Herbaceous",7,6.16,5.45
"1551",495799.632361442,4243626.54053027,"Herbaceous",3,2.75,2.57
"1552",495799.632361442,4243626.54053027,"Herbaceous",8,3.14,1.91
"1553",495799.632361442,4243626.54053027,"Herbaceous",5,2.99,2.17
"1554",542714.110074822,4248050.35690001,"Native Forest",4,NA,NA
"1555",542714.110074822,4248050.35690001,"Native Forest",6,5.66,5.33
"1556",542714.110074822,4248050.35690001,"Native Forest",4,3.36,2.91
"1557",542714.110074822,4248050.35690001,"Native Forest",6,5.35,4.76
"1558",542714.110074822,4248050.35690001,"Native Forest",1,NA,NA
"1559",542714.110074822,4248050.35690001,"Native Forest",4,NA,NA
"1560",542714.110074822,4248050.35690001,"Native Forest",2,NA,NA
"1561",542714.110074822,4248050.35690001,"Native Forest",2,NA,NA
"1562",542714.110074822,4248050.35690001,"Native Forest",6,5.66,5.33
"1563",542714.110074822,4248050.35690001,"Native Forest",4,3.79,3.57
"1564",524459.316738949,4266864.81905099,"Native Forest",17,15.07,13.3
"1565",524459.316738949,4266864.81905099,"Native Forest",9,8.03,7.26
"1566",524459.316738949,4266864.81905099,"Native Forest",6,5.74,5.44
"1567",524459.316738949,4266864.81905099,"Native Forest",12,11.69,11.27
"1568",524459.316738949,4266864.81905099,"Native Forest",12,10.95,9.85
"1569",524459.316738949,4266864.81905099,"Native Forest",17,16.42,15.7
"1570",524459.316738949,4266864.81905099,"Native Forest",17,15.07,13.3
"1571",524459.316738949,4266864.81905099,"Native Forest",13,11.31,9.8
"1572",524459.316738949,4266864.81905099,"Native Forest",13,8.9,5.58
"1573",524459.316738949,4266864.81905099,"Native Forest",9,NA,NA
"1574",495799.632361442,4243626.54053027,"Herbaceous",15,9.56,6.25
"1575",495799.632361442,4243626.54053027,"Herbaceous",2,1.89,1.8
"1576",495799.632361442,4243626.54053027,"Herbaceous",11,10.42,9.97
"1577",495799.632361442,4243626.54053027,"Herbaceous",15,9.56,6.25
"1578",495799.632361442,4243626.54053027,"Herbaceous",15,9.56,6.25
"1579",495799.632361442,4243626.54053027,"Herbaceous",7,6.6,6.25
"1580",495799.632361442,4243626.54053027,"Herbaceous",6,3.81,2.96
"1581",495799.632361442,4243626.54053027,"Herbaceous",1,1,1
"1582",495799.632361442,4243626.54053027,"Herbaceous",4,3.18,2.68
"1583",495799.632361442,4243626.54053027,"Herbaceous",6,3.12,2.12
"1584",542714.110074822,4248050.35690001,"Native Forest",5,4.37,3.77
"1585",542714.110074822,4248050.35690001,"Native Forest",5,NA,NA
"1586",542714.110074822,4248050.35690001,"Native Forest",4,3.79,3.57
"1587",542714.110074822,4248050.35690001,"Native Forest",5,4.76,4.5
"1588",542714.110074822,4248050.35690001,"Native Forest",5,4.37,3.77
"1589",542714.110074822,4248050.35690001,"Native Forest",5,4.76,4.5
"1590",542714.110074822,4248050.35690001,"Native Forest",1,NA,NA
"1591",542714.110074822,4248050.35690001,"Native Forest",5,NA,NA
"1592",542714.110074822,4248050.35690001,"Native Forest",2,NA,NA
"1593",524459.316738949,4266864.81905099,"Native Forest",11,9.74,8.7
"1594",524459.316738949,4266864.81905099,"Native Forest",11,10.36,9.78
"1595",524459.316738949,4266864.81905099,"Native Forest",6,NA,NA
"1596",524459.316738949,4266864.81905099,"Native Forest",7,6.61,6.23
"1597",524459.316738949,4266864.81905099,"Native Forest",7,6.6,6.25
"1598",524459.316738949,4266864.81905099,"Native Forest",9,7.56,6
"1599",524459.316738949,4266864.81905099,"Native Forest",11,9.74,8.7
"1600",524459.316738949,4266864.81905099,"Native Forest",5,4.59,4.26
"1601",524459.316738949,4266864.81905099,"Native Forest",13,12.47,11.84
"1602",524459.316738949,4266864.81905099,"Native Forest",8,7.58,7.14
"1603",495799.632361442,4243626.54053027,"Herbaceous",15,12.66,10.88
"1604",495799.632361442,4243626.54053027,"Herbaceous",4,NA,NA
"1605",495799.632361442,4243626.54053027,"Herbaceous",8,5.72,4.31
"1606",495799.632361442,4243626.54053027,"Herbaceous",15,12.66,10.88
"1607",495799.632361442,4243626.54053027,"Herbaceous",15,12.66,10.88
"1608",495799.632361442,4243626.54053027,"Herbaceous",6,3.73,2.79
"1609",495799.632361442,4243626.54053027,"Herbaceous",3,2.83,2.67
"1610",495799.632361442,4243626.54053027,"Herbaceous",4,3.78,3.6
"1611",495799.632361442,4243626.54053027,"Herbaceous",2,2,2
"1612",542714.110074822,4248050.35690001,"Native Forest",7,NA,NA
"1613",542714.110074822,4248050.35690001,"Native Forest",8,7.45,7
"1614",542714.110074822,4248050.35690001,"Native Forest",5,4.76,4.5
"1615",542714.110074822,4248050.35690001,"Native Forest",1,NA,NA
"1616",542714.110074822,4248050.35690001,"Native Forest",3,2.83,2.67
"1617",542714.110074822,4248050.35690001,"Native Forest",7,NA,NA
"1618",542714.110074822,4248050.35690001,"Native Forest",5,NA,NA
"1619",542714.110074822,4248050.35690001,"Native Forest",4,NA,NA
"1620",542714.110074822,4248050.35690001,"Native Forest",8,7.45,7
"1621",542714.110074822,4248050.35690001,"Native Forest",5,NA,NA
"1622",524459.316738949,4266864.81905099,"Native Forest",16,13.66,11.52
"1623",524459.316738949,4266864.81905099,"Native Forest",12,11.31,10.67
"1624",524459.316738949,4266864.81905099,"Native Forest",10,9.52,9
"1625",524459.316738949,4266864.81905099,"Native Forest",8,6.86,5.83
"1626",524459.316738949,4266864.81905099,"Native Forest",17,16.25,15.38
"1627",524459.316738949,4266864.81905099,"Native Forest",12,11.37,10.71
"1628",524459.316738949,4266864.81905099,"Native Forest",16,13.66,11.52
"1629",524459.316738949,4266864.81905099,"Native Forest",8,6.86,5.83
"1630",524459.316738949,4266864.81905099,"Native Forest",13,11.94,10.67
"1631",524459.316738949,4266864.81905099,"Native Forest",12,NA,NA
"1632",495799.632361442,4243626.54053027,"Herbaceous",12,8.33,6.37
"1633",495799.632361442,4243626.54053027,"Herbaceous",1,NA,NA
"1634",495799.632361442,4243626.54053027,"Herbaceous",3,2.83,2.67
"1635",495799.632361442,4243626.54053027,"Herbaceous",12,8.33,6.37
"1636",495799.632361442,4243626.54053027,"Herbaceous",12,8.33,6.37
"1637",495799.632361442,4243626.54053027,"Herbaceous",3,NA,NA
